Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
595.10000,18.61127,20.82839,4.20001
595.20000,18.61973,20.83228,4.20001
595.30000,18.61455,20.83533,4.20001
595.40000,18.61493,20.83910,4.20001
595.50000,18.62711,20.84263,4.20001
595.60000,18.60410,20.84572,4.20001
595.70000,18.62727,20.84986,4.20001
595.80000,18.61180,20.85273,4.20001
595.90000,18.61842,20.85662,4.20001
596.00000,18.62343,20.86002,4.20001
596.10000,18.61107,20.86341,4.20001
596.20000,18.62756,20.86727,4.20001
596.30000,18.61026,20.87031,4.20001
596.40000,18.62622,20.87435,4.20001
596.50000,18.61845,20.87747,4.20001
596.60000,18.61365,20.88107,4.20001
596.70000,18.62365,20.88470,4.20001
596.80000,18.61261,20.88797,4.20001
596.90000,18.62074,20.89165,4.20001
597.00000,18.61764,20.89502,4.20001
597.10000,18.61948,20.89867,4.20001
597.20000,18.62105,20.90213,4.20001
597.30000,18.61242,20.90549,4.20001
597.40000,18.61927,20.90912,4.20001
597.50000,18.61674,20.91245,4.20001
597.60000,18.61709,20.91609,4.20001
597.70000,18.62617,20.91984,4.20001
597.80000,18.61564,20.92310,4.20001
597.90000,18.61870,20.92681,4.20001
598.00000,18.61463,20.92999,4.20001
598.10000,18.61258,20.93352,4.20001
598.20000,18.62012,20.93708,4.20001
598.30000,18.60890,20.94030,4.20001
598.40000,18.61885,20.94415,4.20001
598.50000,18.61455,20.94731,4.20001
598.60000,18.61772,20.95112,4.20001
598.70000,18.62515,20.95458,4.20001
598.80000,18.60785,20.95780,4.20001
598.90000,18.62666,20.96182,4.20001
599.00000,18.60905,20.96475,4.20001
599.10000,18.62188,20.96882,4.20001
599.20000,18.62160,20.97207,4.20001
599.30000,18.61078,20.97551,4.20001
599.40000,18.62821,20.97935,4.20001
599.50000,18.60549,20.98231,4.20001
599.60000,18.62555,20.98647,4.20001
599.70000,18.61292,20.98940,4.20001
599.80000,18.61327,20.99313,4.20001
599.90000,18.62415,20.99668,4.20001
600.00000,18.60780,20.99994,4.20001
600.10000,18.62432,21.00382,4.20001
600.20000,18.60530,21.00672,4.20001
600.30000,18.61963,21.01078,4.20001
600.40000,18.61950,21.01404,4.20001
600.50000,18.61132,21.01756,4.20001
600.60000,18.62719,21.02143,4.20001
600.70000,18.60940,21.02446,4.20001
600.80000,18.61447,21.02812,4.20001
600.90000,18.61307,21.03144,4.20001
601.00000,18.61435,21.03507,4.20001
601.10000,18.61944,21.03860,4.20001
601.20000,18.60886,21.04185,4.20001
601.30000,18.62072,21.04564,4.20001
601.40000,18.61714,21.04898,4.20001
601.50000,18.61301,21.05247,4.20001
601.60000,18.62136,21.05616,4.20001
601.70000,18.61125,21.05939,4.20001
601.80000,18.61619,21.06312,4.20001
601.90000,18.61964,21.06659,4.20001
602.00000,18.61419,21.07007,4.20001
602.10000,18.62264,21.07374,4.20001
602.20000,18.60841,21.07688,4.20001
602.30000,18.62036,21.08088,4.20001
602.40000,18.61702,21.08408,4.20001
602.50000,18.61067,21.08761,4.20001
602.60000,18.61964,21.09117,4.20001
602.70000,18.60658,21.09439,4.20001
602.80000,18.62486,21.09838,4.20001
602.90000,18.60597,21.10128,4.20001
603.00000,18.61534,21.10525,4.20001
603.10000,18.61598,21.10843,4.20001
603.20000,18.60710,21.11192,4.20001
603.30000,18.62952,21.11594,4.20001
603.40000,18.60501,21.11880,4.20001
603.50000,18.61854,21.12279,4.20001
603.60000,18.61140,21.12584,4.20001
603.70000,18.60955,21.12952,4.20001
603.80000,18.62240,21.13311,4.20001
603.90000,18.60566,21.13629,4.20001
604.00000,18.62273,21.14028,4.20001
604.10000,18.60817,21.14324,4.20001
604.20000,18.61700,21.14721,4.20001
604.30000,18.62112,21.15057,4.20001
604.40000,18.60716,21.15392,4.20001
604.50000,18.62116,21.15773,4.20001
604.60000,18.60806,21.16089,4.20001
604.70000,18.62152,21.16486,4.20001
604.80000,18.61221,21.16793,4.20001
604.90000,18.61012,21.17153,4.20001
605.00000,18.61820,21.17513,4.20001
605.10000,18.60895,21.17846,4.20001
605.20000,18.61873,21.18221,4.20001
605.30000,18.61276,21.18551,4.20001
605.40000,18.61337,21.18913,4.20001
605.50000,18.61503,21.19255,4.20001
605.60000,18.60957,21.19599,4.20001
605.70000,18.61755,21.19975,4.20001
605.80000,18.60986,21.20292,4.20001
605.90000,18.61014,21.20648,4.20001
606.00000,18.62060,21.21027,4.20001
606.10000,18.61201,21.21355,4.20001
606.20000,18.61494,21.21723,4.20001
606.30000,18.60979,21.22045,4.20001
606.40000,18.60783,21.22395,4.20001
606.50000,18.61766,21.22760,4.20001
606.60000,18.60822,21.23089,4.20001
606.70000,18.61994,21.23479,4.20001
606.80000,18.60711,21.23780,4.20001
606.90000,18.61143,21.24156,4.20001
607.00000,18.61965,21.24509,4.20001
607.10000,18.60606,21.24837,4.20001
607.20000,18.62188,21.25228,4.20001
607.30000,18.60577,21.25532,4.20001
607.40000,18.61998,21.25944,4.20001
607.50000,18.61181,21.26247,4.20001
607.60000,18.60587,21.26599,4.20001
607.70000,18.62154,21.26975,4.20001
607.80000,18.60270,21.27287,4.20001
607.90000,18.62318,21.27702,4.20001
608.00000,18.60646,21.27992,4.20001
608.10000,18.61052,21.28374,4.20001
608.20000,18.61328,21.28700,4.20001
608.30000,18.60262,21.29041,4.20001
608.40000,18.62177,21.29433,4.20001
608.50000,18.60104,21.29727,4.20001
608.60000,18.61522,21.30127,4.20001
608.70000,18.61339,21.30446,4.20001
608.80000,18.60818,21.30810,4.20001
608.90000,18.62236,21.31183,4.20001
609.00000,18.60166,21.31489,4.20001
609.10000,18.61553,21.31878,4.20001
609.20000,18.60634,21.32186,4.20001
609.30000,18.61099,21.32561,4.20001
609.40000,18.61450,21.32906,4.20001
609.50000,18.60400,21.33236,4.20001
609.60000,18.61572,21.33615,4.20001
609.70000,18.61151,21.33948,4.20001
609.80000,18.61212,21.34308,4.20001
609.90000,18.61274,21.34650,4.20001
610.00000,18.60765,21.34995,4.20001
610.10000,18.61681,21.35376,4.20001
610.20000,18.60966,21.35700,4.20001
610.30000,18.61118,21.36062,4.20001
610.40000,18.61412,21.36410,4.20001
610.50000,18.60521,21.36751,4.20001
610.60000,18.61679,21.37139,4.20001
610.70000,18.60900,21.37457,4.20001
610.80000,18.60721,21.37814,4.20001
610.90000,18.60913,21.38148,4.20001
611.00000,18.60344,21.38491,4.20001
611.10000,18.61961,21.38884,4.20001
611.20000,18.60307,21.39192,4.20001
611.30000,18.60974,21.39566,4.20001
611.40000,18.61105,21.39897,4.20001
611.50000,18.60680,21.40259,4.20001
611.60000,18.62116,21.40632,4.20001
611.70000,18.60074,21.40938,4.20001
611.80000,18.61502,21.41337,4.20001
611.90000,18.60177,21.41625,4.20001
612.00000,18.60762,21.42008,4.20001
612.10000,18.61632,21.42353,4.20001
612.20000,18.60107,21.42686,4.20001
612.30000,18.61798,21.43076,4.20001
612.40000,18.59899,21.43366,4.20001
612.50000,18.61571,21.43781,4.20001
612.60000,18.61252,21.44096,4.20001
612.70000,18.60398,21.44451,4.20001
612.80000,18.61732,21.44821,4.20001
612.90000,18.59957,21.45135,4.20001
613.00000,18.61839,21.45541,4.20001
613.10000,18.60300,21.45832,4.20001
613.20000,18.60801,21.46221,4.20001
613.30000,18.61361,21.46568,4.20001
613.40000,18.60109,21.46903,4.20001
613.50000,18.61535,21.47286,4.20001
613.60000,18.59895,21.47582,4.20001
613.70000,18.60806,21.47959,4.20001
613.80000,18.61015,21.48301,4.20001
613.90000,18.60646,21.48659,4.20001
614.00000,18.61280,21.49026,4.20001
614.10000,18.60045,21.49332,4.20001
614.20000,18.61147,21.49720,4.20001
614.30000,18.61282,21.50061,4.20001
614.40000,18.60406,21.50401,4.20001
614.50000,18.61191,21.50782,4.20001
614.60000,18.60358,21.51097,4.20001
614.70000,18.60514,21.51457,4.20001
614.80000,18.61119,21.51806,4.20001
614.90000,18.60238,21.52143,4.20001
615.00000,18.61364,21.52528,4.20001
615.10000,18.59826,21.52824,4.20001
615.20000,18.60646,21.53205,4.20001
615.30000,18.61280,21.53555,4.20001
615.40000,18.60143,21.53888,4.20001
615.50000,18.61713,21.54279,4.20001
615.60000,18.59887,21.54581,4.20001
615.70000,18.61271,21.54991,4.20001
615.80000,18.60305,21.55290,4.20001
615.90000,18.60059,21.55653,4.20001
616.00000,18.61812,21.56032,4.20001
616.10000,18.59471,21.56341,4.20001
616.20000,18.61704,21.56758,4.20001
616.30000,18.59603,21.57032,4.20001
616.40000,18.60453,21.57419,4.20001
616.50000,18.60882,21.57751,4.20001
616.60000,18.59731,21.58097,4.20001
616.70000,18.61674,21.58490,4.20001
616.80000,18.59340,21.58773,4.20001
616.90000,18.61039,21.59178,4.20001
617.00000,18.60710,21.59496,4.20001
617.10000,18.60025,21.59853,4.20001
617.20000,18.61427,21.60228,4.20001
617.30000,18.59671,21.60539,4.20001
617.40000,18.61005,21.60926,4.20001
617.50000,18.60176,21.61241,4.20001
617.60000,18.60564,21.61616,4.20001
617.70000,18.60904,21.61960,4.20001
617.80000,18.59512,21.62280,4.20001
617.90000,18.60771,21.62660,4.20001
618.00000,18.60581,21.63000,4.20001
618.10000,18.60660,21.63366,4.20001
618.20000,18.60686,21.63706,4.20001
618.30000,18.59820,21.64043,4.20001
618.40000,18.60799,21.64424,4.20001
618.50000,18.60342,21.64749,4.20001
618.60000,18.60111,21.65103,4.20001
618.70000,18.60811,21.65463,4.20001
618.80000,18.59903,21.65793,4.20001
618.90000,18.61081,21.66188,4.20001
619.00000,18.60401,21.66507,4.20001
619.10000,18.60001,21.66860,4.20001
619.20000,18.60580,21.67204,4.20001
619.30000,18.59534,21.67535,4.20001
619.40000,18.61364,21.67941,4.20001
619.50000,18.59713,21.68238,4.20001
619.60000,18.60362,21.68620,4.20001
619.70000,18.60568,21.68948,4.20001
619.80000,18.59663,21.69294,4.20001
619.90000,18.61500,21.69687,4.20001
620.00000,18.59444,21.69984,4.20001
620.10000,18.60788,21.70385,4.20001
620.20000,18.59924,21.70689,4.20001
620.30000,18.59925,21.71062,4.20001
620.40000,18.60765,21.71404,4.20001
620.50000,18.59083,21.71726,4.20001
620.60000,18.60766,21.72118,4.20001
620.70000,18.59438,21.72419,4.20001
620.80000,18.61030,21.72837,4.20001
620.90000,18.60280,21.73143,4.20001
621.00000,18.59541,21.73497,4.20001
621.10000,18.60886,21.73867,4.20001
621.20000,18.59167,21.74178,4.20001
621.30000,18.60783,21.74574,4.20001
621.40000,18.60081,21.74891,4.20001
621.50000,18.60183,21.75271,4.20001
621.60000,18.60706,21.75617,4.20001
621.70000,18.59599,21.75954,4.20001
621.80000,18.60796,21.76334,4.20001
621.90000,18.59335,21.76636,4.20001
622.00000,18.59947,21.77007,4.20001
622.10000,18.60318,21.77354,4.20001
622.20000,18.59941,21.77704,4.20001
622.30000,18.60361,21.78066,4.20001
622.40000,18.59595,21.78387,4.20001
622.50000,18.60323,21.78763,4.20001
622.60000,18.60431,21.79110,4.20001
622.70000,18.59910,21.79458,4.20001
622.80000,18.60410,21.79828,4.20001
622.90000,18.59493,21.80142,4.20001
623.00000,18.59847,21.80506,4.20001
623.10000,18.60485,21.80861,4.20001
623.20000,18.59535,21.81195,4.20001
623.30000,18.60317,21.81569,4.20001
623.40000,18.59041,21.81874,4.20001
623.50000,18.60125,21.82266,4.20001
623.60000,18.60249,21.82599,4.20001
623.70000,18.59444,21.82946,4.20001
623.80000,18.60911,21.83329,4.20001
623.90000,18.58967,21.83629,4.20001
624.00000,18.60400,21.84034,4.20001
624.10000,18.59708,21.84342,4.20001
624.20000,18.59621,21.84708,4.20001
624.30000,18.60810,21.85073,4.20001
624.40000,18.59031,21.85394,4.20001
624.50000,18.60979,21.85805,4.20001
624.60000,18.59086,21.86088,4.20001
624.70000,18.59626,21.86466,4.20001
624.80000,18.59966,21.86795,4.20001
624.90000,18.59282,21.87149,4.20001
625.00000,18.60985,21.87536,4.20001
625.10000,18.58731,21.87831,4.20001
625.20000,18.60403,21.88232,4.20001
625.30000,18.59479,21.88536,4.20001
625.40000,18.59568,21.88913,4.20001
625.50000,18.60670,21.89275,4.20001
625.60000,18.58648,21.89587,4.20001
625.70000,18.60222,21.89977,4.20001
625.80000,18.59302,21.90295,4.20001
625.90000,18.59873,21.90672,4.20001
626.00000,18.59676,21.90998,4.20001
626.10000,18.58848,21.91335,4.20001
626.20000,18.59874,21.91709,4.20001
626.30000,18.59765,21.92050,4.20001
626.40000,18.60037,21.92422,4.20001
626.50000,18.59810,21.92755,4.20001
626.60000,18.59133,21.93097,4.20001
626.70000,18.59799,21.93468,4.20001
626.80000,18.59526,21.93802,4.20001
626.90000,18.59596,21.94158,4.20001
627.00000,18.59697,21.94497,4.20001
627.10000,18.59303,21.94846,4.20001
627.20000,18.60723,21.95248,4.20001
627.30000,18.59441,21.95554,4.20001
627.40000,18.59126,21.95905,4.20001
627.50000,18.59915,21.96258,4.20001
627.60000,18.58821,21.96588,4.20001
627.70000,18.60493,21.96979,4.20001
627.80000,18.58919,21.97287,4.20001
627.90000,18.60032,21.97682,4.20001
628.00000,18.59311,21.97989,4.20001
628.10000,18.58832,21.98343,4.20001
628.20000,18.60881,21.98738,4.20001
628.30000,18.58489,21.99030,4.20001
628.40000,18.60015,21.99439,4.20001
628.50000,18.58795,21.99735,4.20001
628.60000,18.59437,22.00124,4.20001
628.70000,18.59638,22.00446,4.20001
628.80000,18.58371,22.00783,4.20001
628.90000,18.60237,22.01178,4.20001
629.00000,18.58297,22.01467,4.20001
629.10000,18.59846,22.01878,4.20001
629.20000,18.59590,22.02195,4.20001
629.30000,18.58936,22.02551,4.20001
629.40000,18.60145,22.02917,4.20001
629.50000,18.58459,22.03238,4.20001
629.60000,18.60316,22.03640,4.20001
629.70000,18.58549,22.03926,4.20001
629.80000,18.59350,22.04320,4.20001
629.90000,18.60165,22.04675,4.20001
630.00000,18.58594,22.04999,4.20001
630.10000,18.59733,22.05375,4.20001
630.20000,18.58625,22.05688,4.20001
630.30000,18.59295,22.06063,4.20001
630.40000,18.59264,22.06398,4.20001
630.50000,18.59102,22.06757,4.20001
630.60000,18.59779,22.07129,4.20001
630.70000,18.58524,22.07435,4.20001
630.80000,18.59133,22.07811,4.20001
630.90000,18.59677,22.08169,4.20001
631.00000,18.58893,22.08507,4.20001
631.10000,18.59324,22.08874,4.20001
631.20000,18.58657,22.09199,4.20001
631.30000,18.58893,22.09559,4.20001
631.40000,18.59179,22.09902,4.20001
631.50000,18.58529,22.10239,4.20001
631.60000,18.59544,22.10626,4.20001
631.70000,18.58360,22.10928,4.20001
631.80000,18.59372,22.11325,4.20001
631.90000,18.59298,22.11652,4.20001
632.00000,18.58344,22.11992,4.20001
632.10000,18.59721,22.12371,4.20001
632.20000,18.58012,22.12674,4.20001
632.30000,18.59987,22.13097,4.20001
632.40000,18.58612,22.13388,4.20001
632.50000,18.58584,22.13755,4.20001
632.60000,18.60028,22.14124,4.20001
632.70000,18.57848,22.14435,4.20001
632.80000,18.60148,22.14852,4.20001
632.90000,18.58036,22.15134,4.20001
633.00000,18.58879,22.15524,4.20001
633.10000,18.59199,22.15853,4.20001
633.20000,18.58197,22.16202,4.20001
633.30000,18.59952,22.16588,4.20001
633.40000,18.57546,22.16876,4.20001
633.50000,18.59171,22.17276,4.20001
633.60000,18.58771,22.17595,4.20001
633.70000,18.58692,22.17976,4.20001
633.80000,18.59378,22.18322,4.20001
633.90000,18.57696,22.18641,4.20001
634.00000,18.59172,22.19023,4.20001
634.10000,18.58163,22.19335,4.20001
634.20000,18.58817,22.19715,4.20001
634.30000,18.58930,22.20051,4.20001
634.40000,18.57829,22.20386,4.20001
634.50000,18.59329,22.20770,4.20001
634.60000,18.58602,22.21096,4.20001
634.70000,18.58749,22.21459,4.20001
634.80000,18.58760,22.21800,4.20001
634.90000,18.58235,22.22145,4.20001
635.00000,18.58974,22.22518,4.20001
635.10000,18.58667,22.22856,4.20001
635.20000,18.58703,22.23212,4.20001
635.30000,18.59084,22.23565,4.20001
635.40000,18.57987,22.23893,4.20001
635.50000,18.58974,22.24280,4.20001
635.60000,18.58543,22.24604,4.20001
635.70000,18.58264,22.24957,4.20001
635.80000,18.58807,22.25306,4.20001
635.90000,18.57696,22.25637,4.20001
636.00000,18.59376,22.26041,4.20001
636.10000,18.57942,22.26342,4.20001
636.20000,18.58479,22.26721,4.20001
636.30000,18.58390,22.27043,4.20001
636.40000,18.57855,22.27403,4.20001
636.50000,18.59591,22.27790,4.20001
636.60000,18.57361,22.28083,4.20001
636.70000,18.58772,22.28481,4.20001
636.80000,18.57852,22.28782,4.20001
636.90000,18.58119,22.29161,4.20001
637.00000,18.59034,22.29511,4.20001
637.10000,18.57319,22.29834,4.20001
637.20000,18.59135,22.30227,4.20001
637.30000,18.57311,22.30516,4.20001
637.40000,18.58607,22.30914,4.20001
637.50000,18.58510,22.31240,4.20001
637.60000,18.57739,22.31591,4.20001
637.70000,18.59331,22.31972,4.20001
637.80000,18.57502,22.32285,4.20001
637.90000,18.58967,22.32673,4.20001
638.00000,18.58082,22.32991,4.20001
638.10000,18.58288,22.33369,4.20001
638.20000,18.58779,22.33719,4.20001
638.30000,18.57648,22.34052,4.20001
638.40000,18.58576,22.34425,4.20001
638.50000,18.57793,22.34747,4.20001
638.60000,18.57909,22.35102,4.20001
638.70000,18.58375,22.35465,4.20001
638.80000,18.57978,22.35807,4.20001
638.90000,18.58116,22.36166,4.20001
639.00000,18.57742,22.36494,4.20001
639.10000,18.58001,22.36858,4.20001
639.20000,18.58563,22.37216,4.20001
639.30000,18.57559,22.37544,4.20001
639.40000,18.58527,22.37928,4.20001
639.50000,18.57733,22.38244,4.20001
639.60000,18.57543,22.38599,4.20001
639.70000,18.58914,22.38976,4.20001
639.80000,18.57267,22.39285,4.20001
639.90000,18.58376,22.39668,4.20001
640.00000,18.57193,22.39972,4.20001
640.10000,18.58196,22.40370,4.20001
640.20000,18.58717,22.40711,4.20001
640.30000,18.57054,22.41037,4.20001
640.40000,18.58784,22.41428,4.20001
640.50000,18.57024,22.41727,4.20001
640.60000,18.58602,22.42140,4.20001
640.70000,18.57618,22.42440,4.20001
640.80000,18.57332,22.42808,4.20001
640.90000,18.58861,22.43175,4.20001
641.00000,18.56626,22.43484,4.20001
641.10000,18.58952,22.43908,4.20001
641.20000,18.57124,22.44194,4.20001
641.30000,18.57210,22.44559,4.20001
641.40000,18.57765,22.44899,4.20001
641.50000,18.57148,22.45255,4.20001
641.60000,18.58838,22.45639,4.20001
641.70000,18.56432,22.45929,4.20001
641.80000,18.58222,22.46339,4.20001
641.90000,18.57377,22.46638,4.20001
642.00000,18.56875,22.46998,4.20001
642.10000,18.58591,22.47374,4.20001
642.20000,18.56765,22.47690,4.20001
642.30000,18.58259,22.48081,4.20001
642.40000,18.56957,22.48387,4.20001
642.50000,18.57564,22.48765,4.20001
642.60000,18.57839,22.49103,4.20001
642.70000,18.56559,22.49425,4.20001
642.80000,18.57952,22.49814,4.20001
642.90000,18.57679,22.50152,4.20001
643.00000,18.57562,22.50509,4.20001
643.10000,18.57678,22.50852,4.20001
643.20000,18.57143,22.51196,4.20001
643.30000,18.58186,22.51582,4.20001
643.40000,18.57026,22.51893,4.20001
643.50000,18.57292,22.52261,4.20001
643.60000,18.57920,22.52617,4.20001
643.70000,18.56822,22.52946,4.20001
643.80000,18.58115,22.53343,4.20001
643.90000,18.57083,22.53653,4.20001
644.00000,18.56828,22.54004,4.20001
644.10000,18.57096,22.54343,4.20001
644.20000,18.56810,22.54692,4.20001
644.30000,18.58337,22.55083,4.20001
644.40000,18.56755,22.55391,4.20001
644.50000,18.57612,22.55780,4.20001
644.60000,18.56887,22.56089,4.20001
644.70000,18.56627,22.56447,4.20001
644.80000,18.58340,22.56829,4.20001
644.90000,18.56326,22.57137,4.20001
645.00000,18.57789,22.57534,4.20001
645.10000,18.56610,22.57833,4.20001
645.20000,18.57152,22.58219,4.20001
645.30000,18.57454,22.58551,4.20001
645.40000,18.56010,22.58874,4.20001
645.50000,18.57736,22.59269,4.20001
645.60000,18.56451,22.59578,4.20001
645.70000,18.57739,22.59983,4.20001
645.80000,18.57116,22.60294,4.20001
645.90000,18.56466,22.60649,4.20001
646.00000,18.57755,22.61014,4.20001
646.10000,18.55980,22.61329,4.20001
646.20000,18.57832,22.61737,4.20001
646.30000,18.56670,22.62045,4.20001
646.40000,18.57046,22.62428,4.20001
646.50000,18.57302,22.62767,4.20001
646.60000,18.56367,22.63108,4.20001
646.70000,18.57278,22.63479,4.20001
646.80000,18.55847,22.63783,4.20001
646.90000,18.56778,22.64161,4.20001
647.00000,18.57057,22.64505,4.20001
647.10000,18.56763,22.64862,4.20001
647.20000,18.57197,22.65224,4.20001
647.30000,18.56140,22.65541,4.20001
647.40000,18.56771,22.65910,4.20001
647.50000,18.56711,22.66247,4.20001
647.60000,18.56745,22.66608,4.20001
647.70000,18.57501,22.66984,4.20001
647.80000,18.56155,22.67295,4.20001
647.90000,18.56411,22.67660,4.20001
648.00000,18.56992,22.68007,4.20001
648.10000,18.56034,22.68335,4.20001
648.20000,18.57104,22.68715,4.20001
648.30000,18.56022,22.69032,4.20001
648.40000,18.57039,22.69425,4.20001
648.50000,18.56847,22.69753,4.20001
648.60000,18.56074,22.70101,4.20001
648.70000,18.57465,22.70477,4.20001
648.80000,18.55449,22.70779,4.20001
648.90000,18.56975,22.71184,4.20001
649.00000,18.56155,22.71495,4.20001
649.10000,18.56450,22.71873,4.20001
649.20000,18.57017,22.72213,4.20001
649.30000,18.55311,22.72543,4.20001
649.40000,18.57763,22.72952,4.20001
649.50000,18.55041,22.73225,4.20001
649.60000,18.56415,22.73624,4.20001
649.70000,18.56576,22.73951,4.20001
649.80000,18.55830,22.74308,4.20001
649.90000,18.57098,22.74671,4.20001
650.00000,18.55108,22.74980,4.20001
650.10000,18.57080,22.75388,4.20001
650.20000,18.55614,22.75678,4.20001
650.30000,18.56242,22.76075,4.20001
650.40000,18.57030,22.76425,4.20001
650.50000,18.55361,22.76751,4.20001
650.60000,18.56605,22.77125,4.20001
650.70000,18.55288,22.77434,4.20001
650.80000,18.56471,22.77821,4.20001
650.90000,18.55889,22.78136,4.20001
651.00000,18.55486,22.78494,4.20001
651.10000,18.56756,22.78872,4.20001
651.20000,18.55646,22.79194,4.20001
651.30000,18.56254,22.79563,4.20001
651.40000,18.55878,22.79894,4.20001
651.50000,18.55777,22.80252,4.20001
651.60000,18.56100,22.80615,4.20001
651.70000,18.55920,22.80958,4.20001
651.80000,18.56141,22.81321,4.20001
651.90000,18.55809,22.81649,4.20001
652.00000,18.55399,22.81997,4.20001
652.10000,18.56721,22.82389,4.20001
652.20000,18.55474,22.82698,4.20001
652.30000,18.55556,22.83060,4.20001
652.40000,18.55965,22.83402,4.20001
652.50000,18.55402,22.83748,4.20001
652.60000,18.56593,22.84124,4.20001
652.70000,18.54981,22.84434,4.20001
652.80000,18.56099,22.84826,4.20001
652.90000,18.55300,22.85130,4.20001
653.00000,18.55271,22.85499,4.20001
653.10000,18.57218,22.85888,4.20001
653.20000,18.54823,22.86191,4.20001
653.30000,18.56222,22.86586,4.20001
653.40000,18.54643,22.86875,4.20001
653.50000,18.55657,22.87269,4.20001
653.60000,18.55903,22.87595,4.20001
653.70000,18.54590,22.87937,4.20001
653.80000,18.56564,22.88334,4.20001
653.90000,18.54367,22.88621,4.20001
654.00000,18.56012,22.89032,4.20001
654.10000,18.55348,22.89339,4.20001
654.20000,18.54888,22.89697,4.20001
654.30000,18.55750,22.90053,4.20001
654.40000,18.54569,22.90388,4.20001
654.50000,18.56525,22.90798,4.20001
654.60000,18.54607,22.91084,4.20001
654.70000,18.55187,22.91466,4.20001
654.80000,18.55835,22.91815,4.20001
654.90000,18.54783,22.92155,4.20001
655.00000,18.55618,22.92523,4.20001
655.10000,18.54650,22.92839,4.20001
655.20000,18.55419,22.93216,4.20001
655.30000,18.55306,22.93551,4.20001
655.40000,18.55057,22.93910,4.20001
655.50000,18.55493,22.94274,4.20001
655.60000,18.54527,22.94584,4.20001
655.70000,18.54994,22.94950,4.20001
655.80000,18.55722,22.95320,4.20001
655.90000,18.55087,22.95662,4.20001
656.00000,18.55433,22.96030,4.20001
656.10000,18.54361,22.96340,4.20001
656.20000,18.54802,22.96708,4.20001
656.30000,18.55206,22.97050,4.20001
656.40000,18.54270,22.97386,4.20001
656.50000,18.55731,22.97780,4.20001
656.60000,18.54116,22.98077,4.20001
656.70000,18.55188,22.98477,4.20001
656.80000,18.55099,22.98803,4.20001
656.90000,18.54120,22.99146,4.20001
657.00000,18.55550,22.99518,4.20001
657.10000,18.53612,22.99823,4.20001
657.20000,18.55959,23.00255,4.20001
657.30000,18.54220,23.00535,4.20001
657.40000,18.54511,23.00915,4.20001
657.50000,18.55539,23.01268,4.20001
657.60000,18.53620,23.01588,4.20001
657.70000,18.55592,23.01991,4.20001
657.80000,18.53588,23.02279,4.20001
657.90000,18.54961,23.02682,4.20001
658.00000,18.54514,23.02993,4.20001
658.10000,18.53950,23.03351,4.20001
658.20000,18.55566,23.03733,4.20001
658.30000,18.53315,23.04029,4.20001
658.40000,18.54762,23.04417,4.20001
658.50000,18.54290,23.04737,4.20001
658.60000,18.54855,23.05138,4.20001
658.70000,18.55088,23.05471,4.20001
658.80000,18.53266,23.05791,4.20001
658.90000,18.54824,23.06178,4.20001
659.00000,18.53777,23.06489,4.20001
659.10000,18.54173,23.06860,4.20001
659.20000,18.54578,23.07211,4.20001
659.30000,18.53795,23.07549,4.20001
659.40000,18.54406,23.07912,4.20001
659.50000,18.53847,23.08241,4.20001
659.60000,18.54287,23.08608,4.20001
659.70000,18.54171,23.08943,4.20001
659.80000,18.53694,23.09292,4.20001
659.90000,18.54754,23.09676,4.20001
660.00000,18.54157,23.10007,4.20001
660.10000,18.54056,23.10361,4.20001
660.20000,18.53999,23.10700,4.20001
660.30000,18.53634,23.11049,4.20001
660.40000,18.54637,23.11429,4.20001
660.50000,18.53515,23.11744,4.20001
660.60000,18.54202,23.12127,4.20001
660.70000,18.53890,23.12449,4.20001
660.80000,18.53337,23.12798,4.20001
660.90000,18.54799,23.13178,4.20001
661.00000,18.53191,23.13489,4.20001
661.10000,18.54109,23.13872,4.20001
661.20000,18.53209,23.14174,4.20001
661.30000,18.53755,23.14565,4.20001
661.40000,18.55044,23.14929,4.20001
661.50000,18.52664,23.15238,4.20001
661.60000,18.54547,23.15642,4.20001
661.70000,18.52653,23.15931,4.20001
661.80000,18.53688,23.16320,4.20001
661.90000,18.53462,23.16638,4.20001
662.00000,18.52836,23.16995,4.20001
662.10000,18.54531,23.17378,4.20001
662.20000,18.52372,23.17674,4.20001
662.30000,18.54252,23.18087,4.20001
662.40000,18.52931,23.18376,4.20001
662.50000,18.52753,23.18741,4.20001
662.60000,18.54124,23.19106,4.20001
662.70000,18.52946,23.19449,4.20001
662.80000,18.54629,23.19848,4.20001
662.90000,18.52329,23.20131,4.20001
663.00000,18.53458,23.20524,4.20001
663.10000,18.53486,23.20853,4.20001
663.20000,18.52551,23.21203,4.20001
663.30000,18.54096,23.21590,4.20001
663.40000,18.52470,23.21896,4.20001
663.50000,18.53138,23.22261,4.20001
663.60000,18.53074,23.22599,4.20001
663.70000,18.53171,23.22964,4.20001
663.80000,18.53388,23.23316,4.20001
663.90000,18.51992,23.23627,4.20001
664.00000,18.53446,23.24023,4.20001
664.10000,18.53633,23.24374,4.20001
664.20000,18.52677,23.24708,4.20001
664.30000,18.53136,23.25070,4.20001
664.40000,18.52362,23.25399,4.20001
664.50000,18.52739,23.25761,4.20001
664.60000,18.52673,23.26095,4.20001
664.70000,18.52622,23.26449,4.20001
664.80000,18.53488,23.26822,4.20001
