Time,Load,Extension,Disp (Strain 1)
(s),(kN),(mm),(mm)
0.00000,0.17622,0.00000,0.00004
0.10000,0.18189,0.00120,0.00006
0.20000,0.23199,0.00645,0.00034
0.30000,0.29548,0.01071,0.00082
0.40000,0.33469,0.01396,0.00106
0.50000,0.38411,0.01746,0.00144
0.60000,0.43862,0.02107,0.00176
0.70000,0.49239,0.02448,0.00212
0.80000,0.55066,0.02804,0.00252
0.90000,0.60967,0.03146,0.00298
1.00000,0.66997,0.03515,0.00335
1.10000,0.73496,0.03868,0.00374
1.20000,0.78792,0.04196,0.00416
1.30000,0.85262,0.04570,0.00465
1.40000,0.90226,0.04881,0.00501
1.50000,0.96031,0.05265,0.00546
1.60000,1.01482,0.05594,0.00583
1.70000,1.06693,0.05957,0.00624
1.80000,1.12659,0.06307,0.00665
1.90000,1.17105,0.06622,0.00692
2.00000,1.22978,0.07020,0.00733
2.10000,1.27673,0.07326,0.00767
2.20000,1.32994,0.07709,0.00807
2.30000,1.38337,0.08043,0.00843
2.40000,1.42947,0.08400,0.00877
2.50000,1.48916,0.08781,0.00916
2.60000,1.52790,0.09086,0.00945
2.70000,1.58570,0.09486,0.00986
2.80000,1.63093,0.09785,0.01017
2.90000,1.68183,0.10164,0.01059
3.00000,1.73940,0.10522,0.01111
3.10000,1.78095,0.10848,0.01145
3.20000,1.83948,0.11236,0.01185
3.30000,1.88071,0.11532,0.01222
3.40000,1.93616,0.11920,0.01263
3.50000,1.98621,0.12240,0.01298
3.60000,2.03304,0.12599,0.01325
3.70000,2.09115,0.12977,0.01369
3.80000,2.13249,0.13290,0.01401
3.90000,2.19048,0.13681,0.01443
4.00000,2.23569,0.13992,0.01473
4.10000,2.28419,0.14354,0.01506
4.20000,2.33669,0.14706,0.01541
4.30000,2.38072,0.15046,0.01576
4.40000,2.43538,0.15418,0.01616
4.50000,2.47903,0.15736,0.01646
4.60000,2.52801,0.16103,0.01685
4.70000,2.57778,0.16459,0.01725
4.80000,2.62104,0.16794,0.01761
4.90000,2.67088,0.17160,0.01793
5.00000,2.71294,0.17489,0.01824
5.10000,2.75921,0.17851,0.01854
5.20000,2.80674,0.18220,0.01887
5.30000,2.84428,0.18551,0.01912
5.40000,2.88758,0.18919,0.01937
5.50000,2.92582,0.19241,0.01962
5.60000,2.96768,0.19608,0.01989
5.70000,3.01301,0.19981,0.02019
5.80000,3.04330,0.20298,0.02043
5.90000,3.08576,0.20677,0.02065
6.00000,3.11368,0.20987,0.02082
6.10000,3.14846,0.21358,0.02104
6.20000,3.18061,0.21701,0.02124
6.30000,3.20532,0.22046,0.02140
6.40000,3.23905,0.22424,0.02163
6.50000,3.25436,0.22723,0.02172
6.60000,3.29039,0.23136,0.02195
6.70000,3.31053,0.23452,0.02208
6.80000,3.33253,0.23807,0.02221
6.90000,3.36357,0.24170,0.02240
7.00000,3.37951,0.24489,0.02252
7.10000,3.41359,0.24874,0.02277
7.20000,3.42855,0.25169,0.02290
7.30000,3.46011,0.25553,0.02313
7.40000,3.48654,0.25889,0.02331
7.50000,3.50797,0.26249,0.02348
7.60000,3.54261,0.26626,0.02374
7.70000,3.55666,0.26930,0.02388
7.80000,3.59190,0.27319,0.02408
7.90000,3.61006,0.27623,0.02422
8.00000,3.64135,0.28014,0.02443
8.10000,3.67044,0.28367,0.02461
8.20000,3.68788,0.28698,0.02474
8.30000,3.72418,0.29085,0.02491
8.40000,3.74096,0.29393,0.02501
8.50000,3.77227,0.29770,0.02523
8.60000,3.79732,0.30101,0.02542
8.70000,3.82110,0.30452,0.02555
8.80000,3.85196,0.30814,0.02579
8.90000,3.87338,0.31146,0.02588
9.00000,3.90400,0.31516,0.02609
9.10000,3.92899,0.31850,0.02626
9.20000,3.95225,0.32193,0.02638
9.30000,3.98375,0.32567,0.02656
9.40000,4.00834,0.32909,0.02672
9.50000,4.03609,0.33265,0.02693
9.60000,4.06281,0.33606,0.02710
9.70000,4.08625,0.33946,0.02725
9.80000,4.11918,0.34323,0.02747
9.90000,4.13836,0.34633,0.02758
10.00000,4.16909,0.35005,0.02775
10.10000,4.19597,0.35337,0.02795
10.20000,4.22003,0.35691,0.02811
10.30000,4.25776,0.36081,0.02843
10.40000,4.27245,0.36385,0.02849
10.50000,4.30773,0.36782,0.02874
10.60000,4.32713,0.37079,0.02889
10.70000,4.35596,0.37450,0.02906
10.80000,4.39287,0.37824,0.02929
10.90000,4.40854,0.38144,0.02943
11.00000,4.44773,0.38558,0.02968
11.10000,4.46188,0.38837,0.02979
11.20000,4.49478,0.39220,0.03002
11.30000,4.52374,0.39551,0.03025
11.40000,4.54511,0.39894,0.03039
11.50000,4.58358,0.40285,0.03061
11.60000,4.59735,0.40582,0.03068
11.70000,4.63733,0.40999,0.03090
11.80000,4.65551,0.41287,0.03101
11.90000,4.68354,0.41652,0.03120
12.00000,4.71666,0.42006,0.03146
12.10000,4.73710,0.42340,0.03157
12.20000,4.77727,0.42746,0.03184
12.30000,4.79232,0.43035,0.03194
12.40000,4.82674,0.43424,0.03210
12.50000,4.85459,0.43756,0.03224
12.60000,4.87603,0.44092,0.03237
12.70000,4.91110,0.44464,0.03265
12.80000,4.93131,0.44779,0.03273
12.90000,4.96457,0.45154,0.03300
13.00000,4.99583,0.45517,0.03324
13.10000,5.02060,0.45867,0.03338
13.20000,5.05133,0.46221,0.03355
13.30000,5.06896,0.46528,0.03368
13.40000,5.10377,0.46903,0.03395
13.50000,5.13563,0.47259,0.03414
13.60000,5.16011,0.47605,0.03430
13.70000,5.19215,0.47976,0.03453
13.80000,5.21399,0.48293,0.03470
13.90000,5.24709,0.48674,0.03490
14.00000,5.27560,0.49005,0.03508
14.10000,5.29851,0.49344,0.03519
14.20000,5.33569,0.49728,0.03543
14.30000,5.35468,0.50038,0.03555
14.40000,5.39046,0.50435,0.03588
14.50000,5.41442,0.50743,0.03602
14.60000,5.44120,0.51101,0.03622
14.70000,5.47597,0.51457,0.03643
14.80000,5.49443,0.51777,0.03657
14.90000,5.53747,0.52202,0.03687
15.00000,5.55564,0.52491,0.03700
15.10000,5.58521,0.52868,0.03723
15.20000,5.61867,0.53207,0.03741
15.30000,5.63644,0.53536,0.03754
15.40000,5.67742,0.53927,0.03778
15.50000,5.69208,0.54219,0.03790
15.60000,5.73170,0.54625,0.03811
15.70000,5.75649,0.54935,0.03826
15.80000,5.78213,0.55302,0.03842
15.90000,5.82209,0.55680,0.03869
16.00000,5.83445,0.55976,0.03882
16.10000,5.87405,0.56373,0.03905
16.20000,5.89656,0.56683,0.03920
16.30000,5.93024,0.57074,0.03938
16.40000,5.96120,0.57409,0.03963
16.50000,5.98088,0.57748,0.03978
16.60000,6.02130,0.58141,0.04007
16.70000,6.03745,0.58433,0.04019
16.80000,6.07190,0.58814,0.04045
16.90000,6.10146,0.59152,0.04064
17.00000,6.12633,0.59501,0.04082
17.10000,6.16071,0.59869,0.04105
17.20000,6.18212,0.60193,0.04117
17.30000,6.21593,0.60566,0.04136
17.40000,6.24322,0.60891,0.04153
17.50000,6.26820,0.61243,0.04169
17.60000,6.30617,0.61632,0.04195
17.70000,6.32758,0.61952,0.04205
17.80000,6.35931,0.62324,0.04230
17.90000,6.38797,0.62653,0.04247
18.00000,6.41161,0.62995,0.04267
18.10000,6.44688,0.63365,0.04290
18.20000,6.46826,0.63689,0.04306
18.30000,6.50181,0.64067,0.04331
18.40000,6.52975,0.64390,0.04344
18.50000,6.55571,0.64755,0.04363
18.60000,6.59428,0.65127,0.04385
18.70000,6.60894,0.65432,0.04394
18.80000,6.64486,0.65816,0.04416
18.90000,6.67052,0.66132,0.04437
19.00000,6.70063,0.66514,0.04456
19.10000,6.73682,0.66864,0.04477
19.20000,6.75369,0.67190,0.04485
19.30000,6.79513,0.67598,0.04513
19.40000,6.81067,0.67876,0.04524
19.50000,6.84718,0.68276,0.04550
19.60000,6.87874,0.68606,0.04572
19.70000,6.89907,0.68948,0.04590
19.80000,6.94046,0.69335,0.04619
19.90000,6.95349,0.69628,0.04627
20.00000,6.99620,0.70042,0.04655
20.10000,7.01660,0.70333,0.04669
20.20000,7.04394,0.70701,0.04688
20.30000,7.08278,0.71074,0.04713
20.40000,7.09976,0.71392,0.04723
20.50000,7.14235,0.71793,0.04752
20.60000,7.15874,0.72084,0.04759
20.70000,7.19274,0.72466,0.04780
20.80000,7.22342,0.72803,0.04799
20.90000,7.24549,0.73145,0.04813
21.00000,7.28396,0.73524,0.04841
21.10000,7.30196,0.73821,0.04854
21.20000,7.33871,0.74212,0.04876
21.30000,7.36920,0.74557,0.04900
21.40000,7.39268,0.74903,0.04914
21.50000,7.42515,0.75259,0.04936
21.60000,7.44777,0.75580,0.04951
21.70000,7.48400,0.75963,0.04970
21.80000,7.51339,0.76305,0.04989
21.90000,7.53855,0.76658,0.05007
22.00000,7.57358,0.77035,0.05034
22.10000,7.59242,0.77335,0.05045
22.20000,7.62560,0.77706,0.05067
22.30000,7.66038,0.78065,0.05089
22.40000,7.68196,0.78400,0.05105
22.50000,7.71700,0.78773,0.05132
22.60000,7.73721,0.79085,0.05147
22.70000,7.77252,0.79471,0.05174
22.80000,7.80160,0.79797,0.05194
22.90000,7.82466,0.80144,0.05207
23.00000,7.86459,0.80522,0.05237
23.10000,7.88120,0.80831,0.05247
23.20000,7.92340,0.81249,0.05272
23.30000,7.94393,0.81542,0.05288
23.40000,7.97273,0.81916,0.05306
23.50000,8.00699,0.82252,0.05327
23.60000,8.02303,0.82576,0.05337
23.70000,8.07036,0.82996,0.05367
23.80000,8.08383,0.83272,0.05374
23.90000,8.12206,0.83674,0.05398
24.00000,8.14770,0.83981,0.05414
24.10000,8.17147,0.84337,0.05434
24.20000,8.21111,0.84711,0.05458
24.30000,8.22627,0.85014,0.05469
24.40000,8.27039,0.85435,0.05501
24.50000,8.29058,0.85727,0.05516
24.60000,8.32299,0.86120,0.05536
24.70000,8.35722,0.86465,0.05561
24.80000,8.37346,0.86788,0.05570
24.90000,8.41390,0.87174,0.05598
25.00000,8.43470,0.87486,0.05614
25.10000,8.47099,0.87879,0.05640
25.20000,8.49885,0.88207,0.05652
25.30000,8.52211,0.88551,0.05667
25.40000,8.55722,0.88921,0.05690
25.50000,8.58174,0.89248,0.05710
25.60000,8.61043,0.89596,0.05727
25.70000,8.64325,0.89950,0.05754
25.80000,8.66829,0.90301,0.05773
25.90000,8.70467,0.90682,0.05799
26.00000,8.72693,0.91001,0.05812
26.10000,8.75762,0.91370,0.05836
26.20000,8.78796,0.91706,0.05853
26.30000,8.80846,0.92026,0.05865
26.40000,8.85087,0.92443,0.05896
26.50000,8.87230,0.92745,0.05908
26.60000,8.90071,0.93110,0.05929
26.70000,8.93133,0.93440,0.05947
26.80000,8.95517,0.93791,0.05964
26.90000,8.99888,0.94184,0.05994
27.00000,9.01006,0.94467,0.06002
27.10000,9.04967,0.94877,0.06028
27.20000,9.07569,0.95184,0.06042
27.30000,9.10165,0.95555,0.06057
27.40000,9.14636,0.95934,0.06089
27.50000,9.15590,0.96232,0.06094
27.60000,9.19965,0.96645,0.06123
27.70000,9.21367,0.96919,0.06135
27.80000,9.25237,0.97335,0.06165
27.90000,9.28683,0.97668,0.06188
28.00000,9.30218,0.97993,0.06196
28.10000,9.34561,0.98385,0.06226
28.20000,9.35902,0.98679,0.06230
28.30000,9.40181,0.99092,0.06264
28.40000,9.42011,0.99376,0.06277
28.50000,9.45190,0.99763,0.06301
28.60000,9.49210,1.00126,0.06325
28.70000,9.50358,1.00433,0.06338
28.80000,9.55026,1.00855,0.06369
28.90000,9.56409,1.01131,0.06378
29.00000,9.59755,1.01511,0.06400
29.10000,9.62882,1.01845,0.06424
29.20000,9.65380,1.02197,0.06444
29.30000,9.69245,1.02577,0.06465
29.40000,9.70986,1.02879,0.06476
29.50000,9.74456,1.03259,0.06502
29.60000,9.77626,1.03607,0.06522
29.70000,9.79949,1.03941,0.06533
29.80000,9.83209,1.04310,0.06555
29.90000,9.85831,1.04640,0.06571
30.00000,9.89163,1.05021,0.06598
30.10000,9.92496,1.05372,0.06624
30.20000,9.94549,1.05701,0.06637
30.30000,9.98049,1.06075,0.06658
30.40000,10.00137,1.06384,0.06666
30.50000,10.03520,1.06769,0.06692
30.60000,10.07148,1.07124,0.06715
30.70000,10.08860,1.07445,0.06729
30.80000,10.12627,1.07819,0.06755
30.90000,10.14706,1.08137,0.06770
31.00000,10.18347,1.08529,0.06787
31.10000,10.20875,1.08840,0.06808
31.20000,10.23485,1.09205,0.06828
31.30000,10.27391,1.09565,0.06855
31.40000,10.28850,1.09882,0.06868
31.50000,10.33607,1.10312,0.06905
31.60000,10.35026,1.10585,0.06916
31.70000,10.37927,1.10956,0.06934
31.80000,10.41499,1.11299,0.06960
31.90000,10.43490,1.11643,0.06976
32.00000,10.47893,1.12035,0.07005
32.10000,10.49016,1.12322,0.07012
32.20000,10.52782,1.12719,0.07035
32.30000,10.55410,1.13029,0.07053
32.40000,10.57936,1.13399,0.07070
32.50000,10.61936,1.13770,0.07097
32.60000,10.63403,1.14080,0.07109
32.70000,10.67537,1.14484,0.07136
32.80000,10.69232,1.14778,0.07143
32.90000,10.72775,1.15174,0.07171
33.00000,10.75899,1.15508,0.07192
33.10000,10.77614,1.15845,0.07205
33.20000,10.81779,1.16240,0.07230
33.30000,10.83335,1.16544,0.07246
33.40000,10.86747,1.16926,0.07270
33.50000,10.89398,1.17247,0.07286
33.60000,10.91840,1.17601,0.07301
33.70000,10.95233,1.17963,0.07326
33.80000,10.97356,1.18295,0.07337
33.90000,11.00765,1.18673,0.07361
34.00000,11.03292,1.18998,0.07376
34.10000,11.05749,1.19349,0.07396
34.20000,11.09320,1.19724,0.07423
34.30000,11.11424,1.20050,0.07444
34.40000,11.14457,1.20420,0.07470
34.50000,11.17273,1.20749,0.07488
34.60000,11.19533,1.21093,0.07513
34.70000,11.23463,1.21476,0.07534
34.80000,11.25122,1.21788,0.07547
34.90000,11.28333,1.22167,0.07569
35.00000,11.30951,1.22482,0.07588
35.10000,11.33412,1.22842,0.07600
35.20000,11.37425,1.23224,0.07630
35.30000,11.38882,1.23536,0.07637
35.40000,11.42762,1.23943,0.07661
35.50000,11.44620,1.24235,0.07677
35.60000,11.47448,1.24608,0.07699
35.70000,11.51007,1.24958,0.07723
35.80000,11.52697,1.25290,0.07738
35.90000,11.56999,1.25701,0.07764
36.00000,11.57975,1.25979,0.07772
36.10000,11.61914,1.26396,0.07798
36.20000,11.64275,1.26694,0.07816
36.30000,11.66465,1.27052,0.07831
36.40000,11.70304,1.27427,0.07863
36.50000,11.71484,1.27732,0.07870
36.60000,11.75588,1.28141,0.07899
36.70000,11.76973,1.28422,0.07910
36.80000,11.80241,1.28820,0.07927
36.90000,11.83364,1.29161,0.07946
37.00000,11.84785,1.29492,0.07957
37.10000,11.88846,1.29887,0.07986
37.20000,11.90143,1.30187,0.07992
37.30000,11.93482,1.30575,0.08021
37.40000,11.95821,1.30894,0.08041
37.50000,11.98055,1.31254,0.08056
37.60000,12.01417,1.31617,0.08081
37.70000,12.02750,1.31919,0.08096
37.80000,12.06475,1.32313,0.08123
37.90000,12.08979,1.32651,0.08145
38.00000,12.11327,1.33006,0.08159
38.10000,12.14321,1.33366,0.08179
38.20000,12.16102,1.33687,0.08194
38.30000,12.19392,1.34063,0.08215
38.40000,12.22018,1.34401,0.08234
38.50000,12.24501,1.34760,0.08250
38.60000,12.27511,1.35126,0.08272
38.70000,12.29126,1.35441,0.08287
38.80000,12.32444,1.35825,0.08310
38.90000,12.35153,1.36160,0.08334
39.00000,12.36970,1.36497,0.08344
39.10000,12.40422,1.36865,0.08374
39.20000,12.41915,1.37183,0.08381
39.30000,12.45548,1.37583,0.08407
39.40000,12.47595,1.37885,0.08422
39.50000,12.50197,1.38256,0.08447
39.60000,12.53719,1.38612,0.08469
39.70000,12.54857,1.38929,0.08482
39.80000,12.59229,1.39352,0.08512
39.90000,12.60389,1.39633,0.08520
40.00000,12.63547,1.40025,0.08542
40.10000,12.66234,1.40343,0.08561
40.20000,12.67910,1.40690,0.08578
40.30000,12.72151,1.41086,0.08607
40.40000,12.72889,1.41367,0.08615
40.50000,12.76760,1.41772,0.08645
40.60000,12.78898,1.42077,0.08659
40.70000,12.81200,1.42448,0.08677
40.80000,12.85345,1.42827,0.08710
40.90000,12.86055,1.43133,0.08714
41.00000,12.89796,1.43520,0.08746
41.10000,12.91474,1.43821,0.08754
41.20000,12.94907,1.44226,0.08783
41.30000,12.97880,1.44557,0.08803
41.40000,12.99176,1.44892,0.08815
41.50000,13.03232,1.45288,0.08851
41.60000,13.04529,1.45587,0.08854
41.70000,13.07932,1.45976,0.08883
41.80000,13.10433,1.46300,0.08900
41.90000,13.12431,1.46650,0.08916
42.00000,13.15849,1.47024,0.08944
42.10000,13.17482,1.47340,0.08956
42.20000,13.20961,1.47719,0.08985
42.30000,13.23314,1.48047,0.09004
42.40000,13.25490,1.48398,0.09021
42.50000,13.28954,1.48780,0.09045
42.60000,13.30885,1.49099,0.09059
42.70000,13.33845,1.49472,0.09081
42.80000,13.36230,1.49793,0.09101
42.90000,13.38508,1.50145,0.09121
43.00000,13.42108,1.50523,0.09147
43.10000,13.43667,1.50834,0.09162
43.20000,13.46742,1.51215,0.09189
43.30000,13.49105,1.51532,0.09208
43.40000,13.51383,1.51893,0.09229
43.50000,13.55449,1.52280,0.09265
43.60000,13.56364,1.52579,0.09278
43.70000,13.60059,1.52988,0.09307
43.80000,13.61807,1.53279,0.09319
43.90000,13.64730,1.53672,0.09348
44.00000,13.68044,1.54012,0.09367
44.10000,13.69134,1.54340,0.09378
44.20000,13.73512,1.54751,0.09415
44.30000,13.74248,1.55022,0.09425
44.40000,13.77992,1.55437,0.09457
44.50000,13.80508,1.55743,0.09476
44.60000,13.82395,1.56099,0.09496
44.70000,13.86321,1.56481,0.09518
44.80000,13.87099,1.56773,0.09528
44.90000,13.91385,1.57194,0.09564
45.00000,13.92869,1.57475,0.09578
45.10000,13.95759,1.57862,0.09605
45.20000,13.99217,1.58217,0.09631
45.30000,14.00429,1.58541,0.09643
45.40000,14.04811,1.58951,0.09673
45.50000,14.05663,1.59227,0.09687
45.60000,14.09043,1.59619,0.09711
45.70000,14.11753,1.59949,0.09738
45.80000,14.13814,1.60302,0.09760
45.90000,14.17302,1.60672,0.09787
46.00000,14.18880,1.60981,0.09806
46.10000,14.22130,1.61360,0.09834
46.20000,14.24639,1.61695,0.09857
46.30000,14.26998,1.62050,0.09880
46.40000,14.29993,1.62410,0.09901
46.50000,14.31958,1.62736,0.09919
46.60000,14.35385,1.63121,0.09947
46.70000,14.37768,1.63456,0.09967
46.80000,14.40013,1.63807,0.09988
46.90000,14.42993,1.64164,0.10018
47.00000,14.44728,1.64488,0.10035
47.10000,14.48062,1.64873,0.10062
47.20000,14.50893,1.65213,0.10091
47.30000,14.52756,1.65559,0.10106
47.40000,14.56072,1.65916,0.10138
47.50000,14.57426,1.66231,0.10149
47.60000,14.61179,1.66633,0.10179
47.70000,14.63040,1.66938,0.10201
47.80000,14.65664,1.67306,0.10224
47.90000,14.69101,1.67658,0.10252
48.00000,14.70345,1.67985,0.10268
48.10000,14.74750,1.68405,0.10304
48.20000,14.75799,1.68685,0.10321
48.30000,14.78840,1.69073,0.10350
48.40000,14.81449,1.69391,0.10379
48.50000,14.83452,1.69748,0.10399
48.60000,14.87487,1.70127,0.10436
48.70000,14.88098,1.70419,0.10451
48.80000,14.92104,1.70831,0.10480
48.90000,14.93869,1.71126,0.10501
49.00000,14.96512,1.71511,0.10527
49.10000,15.00007,1.71861,0.10562
49.20000,15.00980,1.72179,0.10576
49.30000,15.05082,1.72583,0.10619
49.40000,15.06237,1.72875,0.10634
49.50000,15.09946,1.73290,0.10665
49.60000,15.12142,1.73594,0.10685
49.70000,15.14012,1.73950,0.10711
49.80000,15.17698,1.74330,0.10745
49.90000,15.19008,1.74638,0.10764
50.00000,15.22706,1.75036,0.10794
50.10000,15.24713,1.75349,0.10818
50.20000,15.26979,1.75707,0.10843
50.30000,15.29934,1.76066,0.10874
50.40000,15.31897,1.76400,0.10905
50.50000,15.35045,1.76767,0.10936
50.60000,15.37085,1.77087,0.10960
50.70000,15.39791,1.77459,0.10989
50.80000,15.42998,1.77830,0.11027
50.90000,15.44753,1.78156,0.11048
51.00000,15.47482,1.78516,0.11074
51.10000,15.49689,1.78843,0.11100
51.20000,15.52078,1.79194,0.11124
51.30000,15.55305,1.79562,0.11163
51.40000,15.57073,1.79894,0.11185
51.50000,15.60065,1.80275,0.11221
51.60000,15.62098,1.80588,0.11242
51.70000,15.64344,1.80950,0.11269
51.80000,15.68077,1.81321,0.11312
51.90000,15.69095,1.81626,0.11332
52.00000,15.72656,1.82031,0.11370
52.10000,15.74551,1.82338,0.11393
52.20000,15.77486,1.82740,0.11428
52.30000,15.80055,1.83056,0.11458
52.40000,15.81476,1.83393,0.11482
52.50000,15.85471,1.83790,0.11527
52.60000,15.86173,1.84073,0.11547
52.70000,15.89987,1.84490,0.11586
52.80000,15.91992,1.84793,0.11619
52.90000,15.93971,1.85152,0.11642
53.00000,15.97734,1.85526,0.11682
53.10000,15.98387,1.85828,0.11704
53.20000,16.02540,1.86241,0.11750
53.30000,16.03779,1.86526,0.11774
53.40000,16.06655,1.86916,0.11808
53.50000,16.09681,1.87260,0.11846
53.60000,16.11043,1.87601,0.11871
53.70000,16.15007,1.87995,0.11916
53.80000,16.15620,1.88281,0.11935
53.90000,16.18848,1.88666,0.11968
54.00000,16.21346,1.88999,0.12004
54.10000,16.23313,1.89353,0.12036
54.20000,16.26506,1.89723,0.12077
54.30000,16.27658,1.90031,0.12101
54.40000,16.30897,1.90408,0.12142
54.50000,16.33299,1.90746,0.12178
54.60000,16.35586,1.91104,0.12207
54.70000,16.38243,1.91460,0.12238
54.80000,16.40074,1.91790,0.12271
54.90000,16.42970,1.92164,0.12311
55.00000,16.45568,1.92515,0.12349
55.10000,16.47515,1.92854,0.12381
55.20000,16.50432,1.93221,0.12418
55.30000,16.51955,1.93539,0.12449
55.40000,16.54979,1.93921,0.12492
55.50000,16.57483,1.94261,0.12525
55.60000,16.59249,1.94605,0.12556
55.70000,16.62533,1.94973,0.12597
55.80000,16.63521,1.95278,0.12623
55.90000,16.66868,1.95677,0.12667
56.00000,16.68806,1.95987,0.12699
56.10000,16.71100,1.96353,0.12738
56.20000,16.74296,1.96710,0.12784
56.30000,16.75384,1.97037,0.12811
56.40000,16.79481,1.97453,0.12861
56.50000,16.80189,1.97733,0.12890
56.60000,16.83071,1.98121,0.12929
56.70000,16.85475,1.98442,0.12967
56.80000,16.87021,1.98793,0.12999
56.90000,16.90890,1.99178,0.13049
57.00000,16.91375,1.99474,0.13073
57.10000,16.94934,1.99871,0.13118
57.20000,16.96676,2.00175,0.13152
57.30000,16.99086,2.00556,0.13188
57.40000,17.02328,2.00916,0.13232
57.50000,17.03204,2.01235,0.13264
57.60000,17.06896,2.01632,0.13312
57.70000,17.07944,2.01932,0.13342
57.80000,17.11125,2.02324,0.13390
57.90000,17.13269,2.02648,0.13425
58.00000,17.14857,2.02996,0.13463
58.10000,17.18402,2.03379,0.13512
58.20000,17.19465,2.03690,0.13547
58.30000,17.22671,2.04077,0.13588
58.40000,17.24572,2.04397,0.13629
58.50000,17.26508,2.04750,0.13668
58.60000,17.29650,2.05121,0.13716
58.70000,17.31197,2.05443,0.13751
58.80000,17.34136,2.05816,0.13799
58.90000,17.36058,2.06138,0.13840
59.00000,17.38385,2.06510,0.13881
59.10000,17.41265,2.06879,0.13928
59.20000,17.42750,2.07203,0.13966
59.30000,17.45300,2.07572,0.14012
59.40000,17.47347,2.07897,0.14056
59.50000,17.49341,2.08249,0.14094
59.60000,17.52361,2.08621,0.14141
59.70000,17.53614,2.08938,0.14182
59.80000,17.56195,2.09311,0.14223
59.90000,17.58203,2.09626,0.14267
60.00000,17.60503,2.10004,0.14310
60.10000,17.63793,2.10370,0.14367
60.20000,17.64467,2.10683,0.14397
60.30000,17.67931,2.11086,0.14450
60.40000,17.68916,2.11374,0.14494
60.50000,17.71760,2.11767,0.14537
60.60000,17.74461,2.12104,0.14590
60.70000,17.75644,2.12447,0.14625
60.80000,17.79167,2.12841,0.14682
60.90000,17.79609,2.13127,0.14712
61.00000,17.83303,2.13547,0.14772
61.10000,17.84704,2.13841,0.14818
61.20000,17.86362,2.14200,0.14855
61.30000,17.89731,2.14570,0.14913
61.40000,17.90276,2.14882,0.14948
61.50000,17.94137,2.15290,0.15002
61.60000,17.94718,2.15572,0.15046
61.70000,17.97568,2.15968,0.15095
61.80000,18.00263,2.16319,0.15153
61.90000,18.01038,2.16646,0.15188
62.00000,18.04796,2.17046,0.15249
62.10000,18.05135,2.17329,0.15290
62.20000,18.08241,2.17724,0.15343
62.30000,18.10178,2.18048,0.15392
62.40000,18.11841,2.18406,0.15439
62.50000,18.14454,2.18761,0.15493
62.60000,18.15345,2.19067,0.15530
62.70000,18.18617,2.19463,0.15593
62.80000,18.20896,2.19812,0.15653
62.90000,18.22278,2.20155,0.15692
63.00000,18.24774,2.20514,0.15745
63.10000,18.25879,2.20833,0.15791
63.20000,18.28295,2.21193,0.15843
63.30000,18.30790,2.21548,0.15904
63.40000,18.32594,2.21911,0.15955
63.50000,18.35283,2.22273,0.16017
63.60000,18.35902,2.22584,0.16062
63.70000,18.38946,2.22982,0.16122
63.80000,18.40718,2.23307,0.16182
63.90000,18.41822,2.23642,0.16227
64.00000,18.44991,2.24022,0.16298
64.10000,18.45754,2.24337,0.16346
64.20000,18.48768,2.24743,0.16406
64.30000,18.49939,2.25043,0.16456
64.40000,18.51702,2.25408,0.16515
64.50000,18.54609,2.25767,0.16588
64.60000,18.54855,2.26078,0.16624
64.70000,18.58789,2.26509,0.16700
64.80000,18.59142,2.26789,0.16753
64.90000,18.61407,2.27174,0.16807
65.00000,18.63355,2.27495,0.16876
65.10000,18.64471,2.27842,0.16928
65.20000,18.67717,2.28221,0.16996
65.30000,18.67702,2.28517,0.17042
65.40000,18.70968,2.28930,0.17112
65.50000,18.72511,2.29243,0.17175
65.60000,18.73852,2.29604,0.17236
65.70000,18.76591,2.29965,0.17304
65.80000,18.76900,2.30280,0.17360
65.90000,18.79992,2.30678,0.17437
66.00000,18.80627,2.30979,0.17495
66.10000,18.83250,2.31380,0.17566
66.20000,18.84875,2.31703,0.17635
66.30000,18.85687,2.32044,0.17684
66.40000,18.88823,2.32441,0.17766
66.50000,18.89083,2.32743,0.17834
66.60000,18.91295,2.33117,0.17904
66.70000,18.92817,2.33448,0.17965
66.80000,18.94150,2.33803,0.18033
66.90000,18.96648,2.34180,0.18109
67.00000,18.97289,2.34498,0.18175
67.10000,18.99253,2.34864,0.18245
67.20000,19.00594,2.35191,0.18311
67.30000,19.02180,2.35556,0.18378
67.40000,19.04566,2.35933,0.18464
67.50000,19.05142,2.36252,0.18533
67.60000,19.07206,2.36634,0.18608
67.70000,19.08099,2.36940,0.18678
67.80000,19.09395,2.37293,0.18744
67.90000,19.11980,2.37668,0.18833
68.00000,19.12072,2.37974,0.18898
68.10000,19.14632,2.38374,0.18973
68.20000,19.15425,2.38680,0.19049
68.30000,19.16963,2.39053,0.19129
68.40000,19.19419,2.39422,0.19217
68.50000,19.19172,2.39726,0.19286
68.60000,19.21834,2.40132,0.19371
68.70000,19.22290,2.40433,0.19452
68.80000,19.24023,2.40822,0.19530
68.90000,19.25767,2.41158,0.19617
69.00000,19.26019,2.41495,0.19688
69.10000,19.29277,2.41907,0.19793
69.20000,19.28157,2.42177,0.19856
69.30000,19.30750,2.42591,0.19947
69.40000,19.31531,2.42896,0.20025
69.50000,19.32507,2.43255,0.20108
69.60000,19.34906,2.43626,0.20199
69.70000,19.34529,2.43934,0.20265
